null,"67798-8805","67798","SLOAN, GREGORY","GREGORY","","SLOAN","GCS22","PI","Center Astrophysics-Planetary Science","3425","8805","67798","A001","OPTIMAL EXTRACTION OF HIGH-RESOLUTION SPECTRA FROM THE INFRARED SPECTROGRAPH ON SPITZER","3425","Center Astrophysics-Planetary Science","NASA SHARED SERVICES CENTER","16293","2013","2017","413848","GRANT","","","NASA","NSSC","","Center Astrophysics-Planetary Science","ASAP"
null,"72848-11404","72848","COHEN, ITAI","ITAI","","COHEN","IC64","CO","Physics","2186","11404","72848","A001","COLLABORATIVE RESEARCH: DMREF GRAPHENE BASED ORIGAMI AND KIRIGAMI METAMATERIALS","3476","Lab. of Atomic & Solid State Physics","DIRECTORATE FOR MATHEMATICAL & PHYSICAL SCIENCES NSF","5171","2014","2018","1000000","GRANT","","","NSF","NSF MPS","","Lab. of Atomic & Solid State Physics","ASAP"
null,"77829-1091","77829","WHITTAKER, GARY","GARY","","WHITTAKER","GRW7","PI","Microbiology and Immunology","0433","1091","77829","A001","STTR IP AGREEMENT","0438","Faculty Managed","AGAVE BIOSYSTEMS","3769","2015","2016","0","CONTRACT","","","AGAVE","","","Microbiology and Immunology","ASAP"
null,"76164-4724","76164","BUCKLER, EDWARD S","EDWARD","S","BUCKLER","ESB33","PI","CALS PBG Uncategorized","01F8","4724","76164","A001","TERRA-MEPP (MOBILE ENERGY-CROP PHENOTYPING PLATFORM) (PROPOSAL NO. 1211-1529","3435","Institute Biotechnology & Life Science","UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN","3707","2015","2017","438766","COOP","26855","ADVANCED RESEARCH PROJECTS AGENCY - ENERGY","U OF ILLINOIS","UIUC","","Institute Biotechnology & Life Science","ASAP"
null,"72729-30528","72729","HAYES, ALEXANDER G","ALEXANDER","G","HAYES","AGH4","PI","Center Astrophysics-Planetary Science","3425","30528","72729","A001","UNDERSTANDING TITAN'S HYDROLOGIC CYCLE: A COMBINED GROUND AND SPACECRAFT-BASED APPROACH","3425","Center Astrophysics-Planetary Science","NASA SHARED SERVICES CENTER","16293","2014","2016","60000","GRANT","","","NASA","NSSC","","Center Astrophysics-Planetary Science","APA"
null,"78290-49529","78290","RUELLE, MORGAN LAURENT","MORGAN","LAURENT","RUELLE","MLR245","KP","CALS Natural Resources","0147","49529","78290","A001","COLLABORATIVE RESEARCH BELMONT FORUM: ECOLOGICAL CALENDARS AND CLIMATE ADAPTATION IN THE PAMIRS","01F5","CALS NR Uncategorized","DIRECTORATE FOR GEOSCIENCES ","5170","2016","2019","459962","GRANT","","","NSF","NSF GEO","","CALS Natural Resources","ASAP"
null,"60022-1065","60022","SIGGIA, ERIC D","ERIC","D","SIGGIA","EDS5","PI","Physics","2186","1065","60022","A001","GENETICS, GEOMETRY AND EVOLUTION","3476","Lab. of Atomic & Solid State Physics","DIRECTORATE FOR MATHEMATICAL & PHYSICAL SCIENCES NSF","5171","2010","2016","729942","GRANT","","","NSF","NSF MPS","","Lab. of Atomic & Solid State Physics","ASAP"
http://scholars.cornell.edu/individual/mp336,Mechanical and Aerospace Engineering,http://scholars.cornell.edu/individual/org66771,"70596-9024","70596","PECK, MASON","MASON","","PECK","MP336","PI","Mechanical & Aerospace Engineering","2355","9024","70596","A001","ROBOTIC ASSEMBLY OF DIGITAL STRUCTURES USING DEPLOYABLE ELEMENTS","2355","Mechanical & Aerospace Engineering","NASA SHARED SERVICES CENTER","16293","2013","2017","210000","GRANT","","","NASA","NSSC","","Mechanical & Aerospace Engineering","APA"
null,"72194-34850","72194","EICHHORN, RALF G","RALF","G","EICHHORN","RGE39","KP","Laboratory Elementary-Particle Physics","3482","34850","72194","A001","CORNELL PROGRAM FOR STUDENT-CENTERED ACCELERATOR SCIENCE","3482","Laboratory Elementary-Particle Physics","NATL SCIENCE FOUNDATION","2244","2014","2017","10597786","GRANT","","","NSF","","","Cornell Lab Accelerator Sciences & Ed","ASAP"
null,"67250-13927","67250","LAMB, ELIZABETH M","ELIZABETH","M","LAMB","EML38","PI","CALS IPM Uncategorized","01L4","13927","67250","A001","HANDHELD MOBILE APPLICATION TECHNOLOGY FOR PEST IDENTIFICATION AND SCOUTING IN CHRISTMAS TREE AND CONIFER NURSERY PRODUCTION","01L4","CALS IPM Uncategorized","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","19473","2012","2016","49941","GRANT","","","USDA","USDA-NIFA","","CALS Integrated Pest Management","ASAP"
http://scholars.cornell.edu/individual/ads10,Chemical and Biomolecular Engineering,http://scholars.cornell.edu/individual/org80541,"73274-3591","73274","STROOCK, ABRAHAM D","ABRAHAM","D","STROOCK","ADS10","PI","Chemical & Biomolecular Engineering","2360","3591","73274","A001","A MICROFLUIDIC WATER POTENTIAL MICRO-SENSOR FOR MONITORING WATER STRESS IN CROPS AND SOILS","2360","Chemical & Biomolecular Engineering","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","19473","2015","2016","496178","GRANT","","","USDA","USDA-NIFA","","Chemical & Biomolecular Engineering","ASAP"
null,"78237-1358","78237","WIEDMANN, MARTIN","MARTIN","","WIEDMANN","MW16","PI","CALS FS-IT Department Operations","01E3","1358","78237","A001","IMPACT OF BEDDING TYPE IN RAW MILK CONTAMINATION WITH SPORE FORMERS AFFECTING DAIRY POWDER QUALITY","01E3","CALS FS-IT Department Operations","DAIRY RESEARCH INSTITUTE","1156","2015","2017","147181","CONTRACT","","","DAIRY RES INST","","","CALS Food Science","ASAP"
null,"77379-32327","77379","ROEDER, ADRIENNE H K","ADRIENNE","H K","ROEDER","AHR75","PI","Institute for Cell & Molecular Biology","3011","32327","77379","A001","CAREER: INITIATION OF CELL SIZE PATTERNING IN ARABIDOPSIS","3492","WICMB-Yu Lab","NATL SCIENCE FOUNDATION","2244","2016","2021","988503","GRANT","","","NSF","","","Weill Institute","ASAP"
null,"77374-34969","77374","DUNHAM, BRUCE M","BRUCE","M","DUNHAM","BMD29","PI","Laboratory Elementary-Particle Physics","3482","34969","77374","A001","RHIC ELECTRON COOLING BEAM SIMULATIONS","3455","Cornell Lab Accelerator Sciences & Ed","BROOKHAVEN NATIONAL LAB","937","2015","2016","28556","CONTRACT","483","DEPARTMENT OF ENERGY","BROOKHAVEN","","","Cornell Lab Accelerator Sciences & Ed","ASAP"
null,"77542-29770","77542","BUNTING-HOWARTH, KATHERINE E","KATHERINE","E","BUNTING-HOWARTH","KEB264","PI","CALS SG Administration","01L7","29770","77542","A001","JOINT POSITION BETWEEN NEW YORK SEA GRANT AND THE SCIENCE RESILIENCE INSTITUTE AT JAMAICA BAY, BROOKLYN COLLEGE","01L7","CALS SG Administration","SUNY STONY BROOK","2802","2016","2018","194150","CONTRACT","","","SUNY","STONY BROOK","","CALS Sea Grant","ASAP"
null,"70736-1866","70736","GOMES, CARLA P","CARLA","P","GOMES","CPG5","PI","Computer Science","2366","1866","70736","A001","INSPIRE TRACK 1: UDISCOVERIT: INTEGRATION OF COMPUTATIONAL REASONING, LEARNING, AND CROWD-SOURCING FOR ACCELERATING MATERIALS DISCOVERY","3612","CS Faculty Activities","NATL SCIENCE FOUNDATION","2244","2013","2017","699986","GRANT","","","NSF","","","Computer Science","ASAP"
null,"72486-2133","72486","SNOVER-CLIFT, KAREN L","KAREN","L","SNOVER-CLIFT","KLS13","PI","CALS PP-IT Uncategorized","01G2","2133","72486","A001","NPDN AND STATE DIAGNOSTICIAN READINESS THROUGH TRAINING AT THE CPHST-BELTSVILLE LABORATORY, AAVLD FACILITY & OTHER SITES","0153","CALS Plant Pathology - Ithaca","ANIMAL/PLANT HLTH INSPEC SERV USDA","2991","2014","2016","129362","COOP","","","USDA","USDA APHIS","","CALS School of Integrative Plant Science","ASAP"
null,"73563-9266","73563","WAGNER, BETTINA","BETTINA","","WAGNER","BW73","PI","Population Medicine & Diagnostic Science","0447","9266","73563","A002","CORNELL UNIVERSITY VETERINARY INVESTIGATOR PROGRAM","043L","Office of the Dean","NATL INST OF HEALTH DHHS","476","2015","2020","297428","GRANT","","","DHHS","NIH","","Office of the Dean","APA"
null,"76947-2980","76947","GOMEZ, MIGUEL","MIGUEL","","GOMEZ","MIG7","CO","CALS AEM School Administration","01A0","2980","76947","A001","INTEGRATED MANAGEMENT OF MEALYBUGS AND LEAFROLL DISEASE IN VINEYARDS","0625","CALS Plant Pathology - Geneva","NEW YORK FARM VIABILITY INSTITUTE","12954","2015","2017","112149","GRANT","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","NY FARM VIABILITY INST","","","CALS School of Integrative Plant Science","ASAP"
null,"79472-49829","79472","YOUNGSTER, TRACY","TRACY"," ","YOUNGSTER","TY298","FE","CALS Biological & Environmental Engr","0123","49829","79472","A001","BIOLOGICAL AND MOLECULAR CHARACTERIZATION OF INDIGENOUS MICROORGANISMS (IMO)","0123","CALS Biological & Environmental Engr","SCHOONER FOUNDATION","51361","2016","2016","43564","GRANT","","","SCHOONRFND","","","CALS Biological & Environmental Engr","ASAP"
null,"71956-972","71956","SALOFF-COSTE, LAURENT","LAURENT","","SALOFF-COSTE","LPS2","PI","Mathematics","2178","972","71956","A001","ASYMPTOTICALLY EFFICIENT AND EFFICIENTLY COMPUTABLE BAYESIAN ESTIMATION","2178","Mathematics","NATL SCIENCE FOUNDATION","2244","2014","2017","120000","GRANT","","","NSF","","","Mathematics","ASAP"
null,"71063-10304","71063","DICKIN, KATHERINE L","KATHERINE","L","DICKIN","KLD12","PI","Nutritional Sciences","0399","10304","71063","A001","INTEGRATING STRATEGIES FOR THE PREVENTION OF PREECLAMPSIA AND ANEMIA INTO COMMUNITY-BASED PROGRAMS IN KENYA AND ETHIOPIA: PROJECT IMPLEMENTATION PLAN FOR PHASE 1B AND 2","0399","Nutritional Sciences","MICRONUTRIENT INITIATIVE","3274","2013","2016","596986","GRANT","","","MICRONUTRIENT","","","Nutritional Sciences","ASAP"
null,"68020-30672","68020","RUDD, BRIAN D","BRIAN","D","RUDD","BDR54","PI","Microbiology and Immunology","0433","30672","68020","A001","MECHANISMS LIMITING NEONATAL IMMUNITY","0438","Faculty Managed","NATL INST OF ALLERGY & INFECTIOUS DISEASE NIH","1206","2014","2019","1870078","GRANT","","","DHHS","NIH","NIH NIAID","Microbiology and Immunology","APA"
null,"76782-41969","76782","PETHYBRIDGE, SARAH J","SARAH","J","PETHYBRIDGE","SJP277","PI","CALS Plant Pathology","0152","41969","76782","A001","REDUCING PESTICIDE USAGE IN VEGETABLE PRODUCTION BY CALCULATING SOILBORNE DISEASE RISK","0625","CALS Plant Pathology - Geneva","UNIVERSITY OF VERMONT","2933","2015","2017","14633","GRANT","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","U OF VERMONT","","","CALS School of Integrative Plant Science","ASAP"
http://scholars.cornell.edu/individual/lt35,Electrical and Computer Engineering,http://scholars.cornell.edu/individual/org49841,"65603-2837","65603","TONG, LANG","LANG","","TONG","LT35","PI","Electrical & Computer Engineering","2370","2837","65603","A001","PSERC-TONG","2370","Electrical & Computer Engineering","ARIZONA STATE UNIVERSITY","809","2011","2016","384711","COOP","","","ARIZONA STATE U","","","Electrical & Computer Engineering","ASAP"
null,"73986-6884","73986","BRABAND, LYNN A","LYNN","A","BRABAND","LAB45","CO","CALS IPM Uncategorized","01L4","6884","73986","A001","OVERSEEDING TO ENHANCE IPM FOR SCHOOL, COMMUNITY, AND ATHLETIC FIELDS","0145","CALS Horticulture - Ithaca","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","19473","2014","2017","244329","GRANT","","","USDA","USDA-NIFA","","CALS School of Integrative Plant Science","ASAP"
http://scholars.cornell.edu/individual/fe13,Chemical and Biomolecular Engineering,http://scholars.cornell.edu/individual/org80541,"71882-3543","71882","ESCOBEDO, FERNANDO E","FERNANDO","E","ESCOBEDO","FE13","PI","Chemical & Biomolecular Engineering","2360","3543","71882","A001","MOLECULAR SIMULATION OF VAPOR-PHASE NUCLEATION IN ALKANES","2360","Chemical & Biomolecular Engineering","AMERICAN CHEMICAL SOCIETY","453","2014","2016","110000","CONTRACT","","","AMER CHEM SOC","","","Chemical & Biomolecular Engineering","ASAP"
null,"62976-3766","62976","ELSER, VEIT","VEIT","","ELSER","VE10","PI","Physics","2186","3766","62976","A001","ALGORITHMS FOR X-RAY IMAGING OF SINGLE PARTICLES","3476","Lab. of Atomic & Solid State Physics","DEPARTMENT OF ENERGY","483","2011","2017","900000","GRANT","","","DOE","","","Lab. of Atomic & Solid State Physics","ASAP"
http://scholars.cornell.edu/individual/jl564,Chemical and Biomolecular Engineering,http://scholars.cornell.edu/individual/org80541,"74174-31307","74174","LUCKS, JULIUS","JULIUS","","LUCKS","JL564","PI","Chemical & Biomolecular Engineering","2360","31307","74174","A001","CAREER: UNCOVERING QUANTITATIVE DESIGN PRINCIPLES OF RNA REGULATORS FOR SYNTHETIC BIOLOGY","2360","Chemical & Biomolecular Engineering","NATL SCIENCE FOUNDATION","2244","2015","2020","750000","GRANT","","","NSF","","","Chemical & Biomolecular Engineering","ASAP"
null,"70429-43209","70429","THACHIL, ANIL J","ANIL","J","THACHIL","AJT86","PI","Population Medicine & Diagnostic Science","0447","43209","70429","A001","INVESTIGATING QUALITY OF COMMERCIALLY AVAILABLE RAW MEAT DIETS FOR COMPANION ANIMALS","0452","Faculty Managed","FOOD & DRUG ADMINISTRATION, DHHS","1188","2013","2018","87500","COOP","","","DHHS","FDA","","Population Medicine & Diagnostic Science","ASAP"
null,"74042-970","74042","MCCOUCH, SUSAN R","SUSAN","R","MCCOUCH","SRM4","PI","CALS PBG Uncategorized","01F8","970","74042","A001","DELIVERING HIGH-DENSITY GENOMICS BREEDER'S TOOLS","3483","Biotech-Buckler","BILL & MELINDA GATES FOUNDATION","3663","2014","2020","18498113","GRANT","","","GATES FDN","","","Institute Biotechnology & Life Science","ASAP"
null,"74193-3222","74193","MACY, MICHAEL","MICHAEL","","MACY","MWM14","PI","Sociology","2192","3222","74193","A001","USING BOOK CO-PURCHASE AND CO-REVIEW DATA TO STUDY THE IDEOLOGICAL ALIGNMENT OF SCIENCE","2192","Sociology","UNIVERSITY OF CHICAGO","2886","2014","2016","25000","GRANT","24335","JOHN TEMPLETON FOUNDATION","U OF CHICAGO","","","Sociology","APA"
null,"77982-44529","77982","SHMATIKOV, VITALY","VITALY","","SHMATIKOV","VS443","PI","Tech Research","2621","44529","77982","A001","TWC: SMALL: FINDING AND REPAIRING SEMANTIC VULNERABILITIES IN MODERN SOFTWARE","2640","Sponsored Research","NATL SCIENCE FOUNDATION","2244","2015","2016","450104","GRANT","","","NSF","","","Tech Research","ASAP"
null,"76166-27267","76166","MEHTA, SAURABH","SAURABH","","MEHTA","SM939","PI","Nutritional Sciences","0399","27267","76166","A001","CORNELL NUTRIPHONE: EXPANDING ITS CAPABILITIES TO ASSESS IRON, VITAMIN A AND INFLAMMATION STATUS","0399","Nutritional Sciences","MICRONUTRIENT INITIATIVE","3274","2015","2017","161051","CONTRACT","","","MICRONUTRIENT","","","Nutritional Sciences","ASAP"
null,"70969-4066","70969","CRANE, BRIAN","BRIAN","","CRANE","BC69","PI","Chemistry and Chemical Biology","2158","4066","70969","A001","STRUCTURE AND MECHANISM OF THE FLAGELLAR SWITCH","2158","Chemistry and Chemical Biology","UNIVERSITY OF UTAH","2931","2014","2018","445315","GRANT","476","NATL INST OF HEALTH DHHS","U OF UTAH","","","Chemistry and Chemical Biology","AMRO"
null,"71886-3675","71886","POWER, ALISON G","ALISON","G","POWER","AGP4","PI","Science and Technology Studies","2189","3675","71886","A001","DISSERTATION RESEARCH: INTERACTIONS BETWEEN MICROBIAL MUTUALISTS AND CONINFECTING PATHOGENS","2161","Ecology and Evolutionary Biology","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","5166","2014","2016","20930","GRANT","","","NSF","NSF BIO","","Ecology and Evolutionary Biology","ASAP"
http://scholars.cornell.edu/individual/zz284,Electrical and Computer Engineering,http://scholars.cornell.edu/individual/org49841,"74850-35949","74850","ZHANG, ZHIRU","ZHIRU","","ZHANG","ZZ284","CO","Electrical & Computer Engineering","2370","35949","74850","A001","II-NEW:A UNIFIED FRAMEWORK FOR VERTICALLY INTEGRATED COMPUTER ARCHITECTURE RESEARCH","2370","Electrical & Computer Engineering","NATL SCIENCE FOUNDATION","2244","2015","2018","443689","GRANT","","","NSF","","","Electrical & Computer Engineering","ASAP"
null,"71214-36030","71214","BUCHON, NICOLAS S","NICOLAS","S","BUCHON","NSB56","PI","CALS ENT-IT Uncategorized","01E2","36030","71214","A001","IMPACT OF MICROBES IN INTESTINAL STEM CELLS IN DROSOPHILA","01E2","CALS ENT-IT Uncategorized","NYS DEPT OF HEALTH","2327","2014","2017","328498","CONTRACT","","","NYS","NYS HEALTH","","CALS Entomology","ASAP"
null,"66371-29967","66371","LUNINE, JONATHAN","JONATHAN","","LUNINE","JIL45","PI","Center Astrophysics-Planetary Science","3425","29967","66371","A001","INTERDISCIPLINARY SCIENTIST INVESTIGATIONS IN ASTROBIOLOGY FOR NGST","3425","Center Astrophysics-Planetary Science","NASA SHARED SERVICES CENTER","16293","2012","2017","363288","GRANT","","","NASA","NSSC","","Center Astrophysics-Planetary Science","ASAP"
null,"78501-45769","78501","JENSEN, NATHANIEL DUANE","NATHANIEL","DUANE","JENSEN","NDJ6","KP","CALS The Charles H. Dyson School of AEM","0121","45769","78501","A001","ASSESSING THE VALUE OF INDEX INSURANCE FOR HERDERS: COMPARING NDVI-BASED INSURANCE PRODUCTS","01BF","CALS AEM Int'l Dev Academic","UNIVERSITY OF CALIFORNIA DAVIS","2879","2016","2016","123231","COOP","660","AGENCY FOR INTERNATIONAL DEVELOPMENT","U OF CAL","UC DAVIS","","CALS The Charles H. Dyson School of AEM","ASAP"
null,"75431-7024","75431","SCHIMENTI, JOHN C","JOHN","C","SCHIMENTI","JCS92","PI","Biomedical Sciences","0415","7024","75431","A001","IDENTIFICATION AND FUNCTIONAL VALIDATION OF HUMAN INFERTILITY ALLELES","0420","Faculty Managed","NATL INST OF CHILD HEALTH & HUMAN DEVELOPMENT, NIH","1208","2015","2020","2998075","GRANT","","","DHHS","NIH","NIH NICHD","Biomedical Sciences","APA"
null,"64080-39609","64080","CHAPPIE, JOSHUA S","JOSHUA","S","CHAPPIE","JSC376","KP","Molecular Medicine","0440","39609","64080","A001","TRAINING IN MOLECULAR PHYSICS OF BIOLOGICAL SYSTEMS","3476","Lab. of Atomic & Solid State Physics","NATL INST OF GENERAL MEDICAL SCIENCES, NIH","1214","2012","2017","2527988","GRANT","","","DHHS","NIH","NIH NIGMS","Lab. of Atomic & Solid State Physics","APA"
null,"78147-13787","78147","JENTSCH, PETER","PETER","","JENTSCH","PJJ5","PI","CALS ENT-GN Uncategorized","06A1","13787","78147","A001","A BEHAVIORALLY-BASED APPROACH TO MANAGING THE INVASIVE BROWN MARMORATED STINK BUG, HALYOMORPHA HALYS","06A1","CALS ENT-GN Uncategorized","UNIVERSITY OF VERMONT","2933","2016","2017","14977","COOP","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","U OF VERMONT","","","CALS Entomology","ASAP"
null,"73632-1412","73632","MUTSCHLER, MARTHA A","MARTHA","A","MUTSCHLER","MAM13","KP","CALS PBG Uncategorized","01F8","1412","73632","A001","2014-2015 ONION RESEARCH & DEVELOPMENT PROGRAM (ORDP)","06B6","CALS Geneva AES Sponsored Awards","NYS DEPT OF AG & MARKETS","2301","2014","2015","37700","CONTRACT","","","NYS","AGMRKT","","CALS Geneva AES Finance & Operating","ASAP"
null,"64874-29967","64874","LUNINE, JONATHAN","JONATHAN","","LUNINE","JIL45","PI","Center Astrophysics-Planetary Science","3425","29967","64874","A001","DISTINGUISHED VISITING SCIENTIST","3425","Center Astrophysics-Planetary Science","JET PROPULSION LABORATORY","1803","2011","2016","386664","CONTRACT","535","NATL AERONAUTICS & SPACE ADM","JPL","","","Center Astrophysics-Planetary Science","ASAP"
http://scholars.cornell.edu/individual/fe13,Chemical and Biomolecular Engineering,http://scholars.cornell.edu/individual/org80541,"63016-3543","63016","ESCOBEDO, FERNANDO E","FERNANDO","E","ESCOBEDO","FE13","KP","Chemical & Biomolecular Engineering","2360","3543","63016","A001","CORNELL CENTER FOR MATERIALS RESEARCH - MRSEC","3401","Cornell Center for Materials Research","DIRECTORATE FOR ENGINEERING NSF","5169","2011","2017","18359999","COOP","","","NSF","NSF ENG","","Cornell Center for Materials Research","ASAP"
null,"76494-5104","76494","TOORAWA, SHAWKAT M","SHAWKAT","M","TOORAWA","SMT24","PI","Near Eastern Studies","2194","5104","76494","A001","RUNYUAD DISTINGUISHED TRANSLATION FELLOWSHIP","2194","Near Eastern Studies","NEW YORK UNIVERSITY","553","2015","2016","164548","GRANT","","","NYU","","","Near Eastern Studies","ASAP"
